"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"587.2","2023-05-23"," 14:44:00","2023-05-23"," 15:15:00","PE","18750","Buy","130","351.65","391.90","","5232.50"
"588","2023-05-24"," 10:15:00","2023-05-24"," 15:15:00","","","","","","","12.54","3620.50"
"588.1","2023-05-24"," 11:21:00","2023-05-24"," 12:01:00","CE","18000","Buy","130","392.15","362.15","","-3900.00"
"588.2","2023-05-24"," 12:03:00","2023-05-24"," 15:15:00","PE","18700","Buy","130","344.70","402.55","","7520.50"
"589","2023-05-25"," 10:15:00","2023-05-25"," 15:15:00","","","","","","","12.85","1339.00"
"589.1","2023-05-25"," 14:51:00","2023-05-25"," 15:15:00","CE","17900","Buy","130","385.40","425.70","","5239.00"
"589.2","2023-05-25"," 11:18:00","2023-05-25"," 14:48:00","PE","18600","Buy","130","360.90","330.90","","-3900.00"
"590","2023-05-26"," 10:15:00","2023-05-26"," 15:15:00","","","","","","","11.95","9574.50"
"590.1","2023-05-26"," 11:17:00","2023-05-26"," 15:15:00","CE","18050","Buy","130","395.35","469.00","","9574.50"
"591","2023-05-29"," 10:15:00","2023-05-29"," 15:04:00","","","","","","","12.41","-7800.00"
"591.1","2023-05-29"," 11:16:00","2023-05-29"," 12:34:00","CE","18250","Buy","130","407.25","377.25","","-3900.00"
"591.2","2023-05-29"," 14:26:00","2023-05-29"," 15:04:00","PE","18950","Buy","130","362.35","332.35","","-3900.00"
"592","2023-05-30"," 10:15:00","2023-05-30"," 15:15:00","","","","","","","12.11","-3900.00"
"592.1","2023-05-30"," 12:45:00","2023-05-30"," 13:28:00","PE","19000","Buy","130","405.00","375.00","","-3900.00"
"593","2023-05-31"," 10:15:00","2023-05-31"," 15:15:00","","","","","","","11.88","-3900.00"
"593.1","2023-05-31"," 11:34:00","2023-05-31"," 15:02:00","PE","18950","Buy","130","408.35","378.35","","-3900.00"
"594","2023-06-01"," 10:15:00","2023-06-01"," 15:15:00","","","","","","","11.61","2892.50"
"594.1","2023-06-01"," 11:18:00","2023-06-01"," 12:05:00","CE","18200","Buy","130","377.30","347.30","","-3900.00"
"594.2","2023-06-01"," 12:05:00","2023-06-01"," 15:15:00","PE","18900","Buy","130","356.25","408.50","","6792.50"
"595","2023-06-02"," 10:15:00","2023-06-02"," 15:15:00","","","","","","","11.65","-3900.00"
"595.1","2023-06-02"," 11:34:00","2023-06-02"," 14:22:00","CE","18200","Buy","130","378.00","348.00","","-3900.00"
"596","2023-06-05"," 10:15:00","2023-06-05"," 15:15:00","","","","","","","11.25","-2424.50"
"596.1","2023-06-05"," 11:19:00","2023-06-05"," 15:00:00","CE","18300","Buy","130","361.20","331.20","","-3900.00"
"596.2","2023-06-05"," 12:41:00","2023-06-05"," 15:15:00","PE","19000","Buy","130","366.80","378.15","","1475.50"
"597","2023-06-06"," 10:15:00","2023-06-06"," 15:15:00","","","","","","","11.36","-747.50"
"597.1","2023-06-06"," 15:04:00","2023-06-06"," 15:15:00","CE","18250","Buy","130","343.10","367.35","","3152.50"
"597.2","2023-06-06"," 11:17:00","2023-06-06"," 15:05:00","PE","18950","Buy","130","393.00","363.00","","-3900.00"
"598","2023-06-07"," 10:15:00","2023-06-07"," 15:15:00","","","","","","","11.20","7858.50"
"598.1","2023-06-07"," 11:19:00","2023-06-07"," 15:15:00","CE","18300","Buy","130","368.10","428.55","","7858.50"
"599","2023-06-08"," 10:15:00","2023-06-08"," 15:15:00","","","","","","","11.47","15853.50"
"599.1","2023-06-08"," 11:37:00","2023-06-08"," 15:15:00","PE","19100","Buy","130","347.25","469.20","","15853.50"
"600","2023-06-09"," 10:15:00","2023-06-09"," 15:15:00","","","","","","","10.95","-1417.00"
"600.1","2023-06-09"," 12:33:00","2023-06-09"," 12:44:00","CE","18300","Buy","130","370.30","340.30","","-3900.00"
"600.2","2023-06-09"," 13:07:00","2023-06-09"," 15:15:00","PE","19000","Buy","130","391.25","410.35","","2483.00"
"601","2023-06-12"," 10:15:00","2023-06-12"," 15:15:00","","","","","","","11.41","-3900.00"
"601.1","2023-06-12"," 11:21:00","2023-06-12"," 12:28:00","CE","18250","Buy","130","390.80","360.80","","-3900.00"
"602","2023-06-13"," 10:15:00","2023-06-13"," 15:15:00","","","","","","","11.11","-2359.50"
"602.1","2023-06-13"," 11:23:00","2023-06-13"," 15:15:00","CE","18350","Buy","130","373.00","378.30","","689.00"
"602.2","2023-06-13"," 14:00:00","2023-06-13"," 15:15:00","PE","19050","Buy","130","351.45","328.00","","-3048.50"
"603","2023-06-14"," 10:15:00","2023-06-14"," 15:15:00","","","","","","","11.29","3419.00"
"603.1","2023-06-14"," 11:59:00","2023-06-14"," 15:15:00","CE","18350","Buy","130","388.70","415.00","","3419.00"
"604","2023-06-15"," 10:15:00","2023-06-15"," 15:15:00","","","","","","","10.96","8762.00"
"604.1","2023-06-15"," 11:16:00","2023-06-15"," 15:15:00","PE","19100","Buy","130","350.40","417.80","","8762.00"
"605","2023-06-16"," 10:15:00","2023-06-16"," 15:15:00","","","","","","","10.65","-2158.00"
"605.1","2023-06-16"," 14:15:00","2023-06-16"," 15:15:00","CE","18450","Buy","130","400.50","413.90","","1742.00"
"605.2","2023-06-16"," 11:22:00","2023-06-16"," 14:07:00","PE","19150","Buy","130","365.00","335.00","","-3900.00"
"606","2023-06-19"," 10:15:00","2023-06-19"," 15:15:00","","","","","","","11.30","-3900.00"
"606.1","2023-06-19"," 11:50:00","2023-06-19"," 13:05:00","PE","19200","Buy","130","406.15","376.15","","-3900.00"
"607","2023-06-20"," 10:15:00","2023-06-20"," 15:15:00","","","","","","","11.35","13981.50"
"607.1","2023-06-20"," 11:16:00","2023-06-20"," 15:15:00","CE","18350","Buy","130","373.95","481.50","","13981.50"
"608","2023-06-21"," 10:15:00","2023-06-21"," 15:15:00","","","","","","","11.30","-3900.00"
"608.1","2023-06-21"," 11:16:00","2023-06-21"," 11:32:00","PE","19200","Buy","130","401.10","371.10","","-3900.00"
"609","2023-06-22"," 10:15:00","2023-06-22"," 15:15:00","","","","","","","11.49","-3900.00"
"609.1","2023-06-22"," 11:20:00","2023-06-22"," 13:43:00","PE","19200","Buy","130","371.90","341.90","","-3900.00"
"610","2023-06-23"," 10:15:00","2023-06-23"," 14:59:00","","","","","","","11.59","-7800.00"
"610.1","2023-06-23"," 12:34:00","2023-06-23"," 14:05:00","CE","18400","Buy","130","361.15","331.15","","-3900.00"
"610.2","2023-06-23"," 14:22:00","2023-06-23"," 14:59:00","PE","19050","Buy","130","352.35","322.35","","-3900.00"
"611","2023-06-26"," 10:15:00","2023-06-26"," 14:11:00","","","","","","","11.71","-7800.00"
"611.1","2023-06-26"," 11:24:00","2023-06-26"," 13:01:00","CE","18350","Buy","130","364.00","334.00","","-3900.00"
"611.2","2023-06-26"," 13:08:00","2023-06-26"," 14:11:00","PE","19050","Buy","130","384.70","354.70","","-3900.00"
"612","2023-06-27"," 10:15:00","2023-06-27"," 15:15:00","","","","","","","11.26","8209.50"
"612.1","2023-06-27"," 11:30:00","2023-06-27"," 15:15:00","CE","18400","Buy","130","354.75","417.90","","8209.50"
"613","2023-06-28"," 10:15:00","2023-06-28"," 15:15:00","","","","","","","10.98","4231.50"
"613.1","2023-06-28"," 11:16:00","2023-06-28"," 15:15:00","CE","18550","Buy","130","389.25","421.80","","4231.50"
"614","2023-06-30"," 10:15:00","2023-06-30"," 15:15:00","","","","","","","10.99","9178.00"
"614.1","2023-06-30"," 11:22:00","2023-06-30"," 15:15:00","CE","18750","Buy","130","378.40","449.00","","9178.00"
"615","2023-07-03"," 10:15:00","2023-07-03"," 15:15:00","","","","","","","11.92","-3900.00"
"615.1","2023-07-03"," 11:16:00","2023-07-03"," 11:59:00","PE","19650","Buy","130","378.10","348.10","","-3900.00"
"616","2023-07-04"," 10:15:00","2023-07-04"," 15:15:00","","","","","","","11.71","4218.50"
"616.1","2023-07-04"," 11:27:00","2023-07-04"," 15:15:00","CE","19000","Buy","130","360.90","393.35","","4218.50"
"617","2023-07-05"," 10:15:00","2023-07-05"," 15:12:00","","","","","","","12.15","-7800.00"
"617.1","2023-07-05"," 11:31:00","2023-07-05"," 13:34:00","CE","19050","Buy","130","346.80","316.80","","-3900.00"
"617.2","2023-07-05"," 13:34:00","2023-07-05"," 15:12:00","PE","19750","Buy","130","385.20","355.20","","-3900.00"
"618","2023-07-06"," 10:15:00","2023-07-06"," 15:15:00","","","","","","","12.12","-3900.00"
"618.1","2023-07-06"," 11:35:00","2023-07-06"," 12:28:00","CE","19100","Buy","130","361.80","331.80","","-3900.00"
"619","2023-07-07"," 10:15:00","2023-07-07"," 15:15:00","","","","","","","11.76","4946.50"
"619.1","2023-07-07"," 11:26:00","2023-07-07"," 15:15:00","PE","19850","Buy","130","452.60","490.65","","4946.50"
"620","2023-07-10"," 10:15:00","2023-07-10"," 15:15:00","","","","","","","11.74","2333.50"
"620.1","2023-07-10"," 11:16:00","2023-07-10"," 15:15:00","PE","19750","Buy","130","368.25","386.20","","2333.50"
"621","2023-07-11"," 10:15:00","2023-07-11"," 15:15:00","","","","","","","11.18","-708.50"
"621.1","2023-07-11"," 11:17:00","2023-07-11"," 13:55:00","CE","19150","Buy","130","351.95","321.95","","-3900.00"
"621.2","2023-07-11"," 13:53:00","2023-07-11"," 15:15:00","PE","19800","Buy","130","331.75","356.30","","3191.50"
"622","2023-07-12"," 10:15:00","2023-07-12"," 15:15:00","","","","","","","10.97","-3900.00"
"622.1","2023-07-12"," 11:41:00","2023-07-12"," 13:57:00","PE","19800","Buy","130","363.50","333.50","","-3900.00"
"623","2023-07-13"," 10:15:00","2023-07-13"," 15:15:00","","","","","","","11.00","11641.50"
"623.1","2023-07-13"," 11:51:00","2023-07-13"," 13:28:00","CE","19200","Buy","130","354.40","324.40","","-3900.00"
"623.2","2023-07-13"," 12:29:00","2023-07-13"," 15:15:00","PE","19900","Buy","130","367.60","487.15","","15541.50"
"624","2023-07-14"," 10:15:00","2023-07-14"," 15:15:00","","","","","","","10.80","9789.00"
"624.1","2023-07-14"," 11:16:00","2023-07-14"," 15:15:00","CE","19150","Buy","130","348.40","423.70","","9789.00"
"625","2023-07-17"," 10:15:00","2023-07-17"," 15:15:00","","","","","","","11.20","6669.00"
"625.1","2023-07-17"," 12:28:00","2023-07-17"," 15:15:00","CE","19300","Buy","130","347.85","429.15","","10569.00"
"625.2","2023-07-17"," 11:21:00","2023-07-17"," 12:28:00","PE","19950","Buy","130","344.00","314.00","","-3900.00"
"626","2023-07-18"," 10:15:00","2023-07-18"," 15:15:00","","","","","","","11.78","-338.00"
"626.1","2023-07-18"," 11:38:00","2023-07-18"," 15:15:00","PE","20100","Buy","130","352.60","350.00","","-338.00"
"627","2023-07-19"," 10:15:00","2023-07-19"," 15:15:00","","","","","","","11.86","-3393.00"
"627.1","2023-07-19"," 15:09:00","2023-07-19"," 15:15:00","CE","19500","Buy","130","332.00","335.90","","507.00"
"627.2","2023-07-19"," 11:16:00","2023-07-19"," 12:37:00","PE","20150","Buy","130","407.45","377.45","","-3900.00"
"628","2023-07-20"," 10:15:00","2023-07-20"," 15:15:00","","","","","","","11.76","18070.00"
"628.1","2023-07-20"," 11:58:00","2023-07-20"," 15:15:00","CE","19450","Buy","130","396.75","535.75","","18070.00"
"629","2023-07-21"," 10:15:00","2023-07-21"," 15:15:00","","","","","","","11.58","-3900.00"
"629.1","2023-07-21"," 11:16:00","2023-07-21"," 13:21:00","PE","20200","Buy","130","400.35","370.35","","-3900.00"
"630","2023-07-24"," 10:15:00","2023-07-24"," 15:15:00","","","","","","","11.78","8924.50"
"630.1","2023-07-24"," 11:31:00","2023-07-24"," 15:15:00","PE","20100","Buy","130","347.35","416.00","","8924.50"
"631","2023-07-25"," 10:15:00","2023-07-25"," 13:17:00","","","","","","","10.53","-7800.00"
"631.1","2023-07-25"," 12:20:00","2023-07-25"," 13:17:00","CE","19350","Buy","130","359.45","329.45","","-3900.00"
"631.2","2023-07-25"," 11:49:00","2023-07-25"," 12:17:00","PE","20050","Buy","130","387.10","357.10","","-3900.00"
"632","2023-07-26"," 10:15:00","2023-07-26"," 15:15:00","","","","","","","10.40","-3900.00"
"632.1","2023-07-26"," 11:19:00","2023-07-26"," 14:31:00","PE","20150","Buy","130","359.00","329.00","","-3900.00"
"633","2023-07-27"," 10:15:00","2023-07-27"," 15:15:00","","","","","","","10.66","14196.00"
"633.1","2023-07-27"," 11:16:00","2023-07-27"," 15:15:00","PE","20150","Buy","130","385.65","494.85","","14196.00"
"634","2023-07-28"," 10:15:00","2023-07-28"," 15:15:00","","","","","","","10.59","-3477.50"
"634.1","2023-07-28"," 15:01:00","2023-07-28"," 15:15:00","CE","19300","Buy","130","376.35","379.60","","422.50"
"634.2","2023-07-28"," 11:18:00","2023-07-28"," 15:00:00","PE","20000","Buy","130","389.05","359.05","","-3900.00"
"635","2023-07-31"," 10:15:00","2023-07-31"," 15:15:00","","","","","","","10.66","4758.00"
"635.1","2023-07-31"," 11:25:00","2023-07-31"," 15:15:00","CE","19350","Buy","130","379.95","416.55","","4758.00"
"636","2023-08-01"," 10:15:00","2023-08-01"," 15:15:00","","","","","","","10.41","-3900.00"
"636.1","2023-08-01"," 12:38:00","2023-08-01"," 13:30:00","PE","20150","Buy","130","433.15","403.15","","-3900.00"
"637","2023-08-02"," 10:15:00","2023-08-02"," 15:15:00","","","","","","","10.67","312.00"
"637.1","2023-08-02"," 11:34:00","2023-08-02"," 15:15:00","PE","19950","Buy","130","420.85","423.25","","312.00"
"638","2023-08-03"," 10:15:00","2023-08-03"," 15:15:00","","","","","","","11.72","9262.50"
"638.1","2023-08-03"," 12:15:00","2023-08-03"," 15:15:00","PE","19800","Buy","130","353.40","424.65","","9262.50"
"639","2023-08-04"," 10:15:00","2023-08-04"," 15:15:00","","","","","","","10.85","-3900.00"
"639.1","2023-08-04"," 11:20:00","2023-08-04"," 13:36:00","CE","19150","Buy","130","371.85","341.85","","-3900.00"
"640","2023-08-07"," 10:15:00","2023-08-07"," 15:15:00","","","","","","","11.25","-2899.00"
"640.1","2023-08-07"," 12:53:00","2023-08-07"," 15:15:00","CE","19250","Buy","130","356.30","364.00","","1001.00"
"640.2","2023-08-07"," 11:35:00","2023-08-07"," 12:23:00","PE","19900","Buy","130","361.85","331.85","","-3900.00"
"641","2023-08-08"," 10:15:00","2023-08-08"," 15:15:00","","","","","","","11.32","-3900.00"
"641.1","2023-08-08"," 11:16:00","2023-08-08"," 13:21:00","PE","19950","Buy","130","391.10","361.10","","-3900.00"
"642","2023-08-09"," 10:15:00","2023-08-09"," 15:15:00","","","","","","","11.59","17641.00"
"642.1","2023-08-09"," 13:06:00","2023-08-09"," 15:15:00","CE","19150","Buy","130","361.60","497.30","","17641.00"
"643","2023-08-11"," 10:15:00","2023-08-11"," 15:01:00","","","","","","","11.65","-7800.00"
"643.1","2023-08-11"," 13:06:00","2023-08-11"," 15:01:00","CE","19150","Buy","130","365.50","335.50","","-3900.00"
"643.2","2023-08-11"," 11:39:00","2023-08-11"," 13:03:00","PE","19800","Buy","130","341.55","311.55","","-3900.00"
"644","2023-08-14"," 10:15:00","2023-08-14"," 15:15:00","","","","","","","12.34","13773.50"
"644.1","2023-08-14"," 11:19:00","2023-08-14"," 15:15:00","CE","19000","Buy","130","345.05","451.00","","13773.50"
"645","2023-08-16"," 10:15:00","2023-08-16"," 15:15:00","","","","","","","12.46","2249.00"
"645.1","2023-08-16"," 12:45:00","2023-08-16"," 15:15:00","CE","19050","Buy","130","361.20","408.50","","6149.00"
"645.2","2023-08-16"," 11:41:00","2023-08-16"," 12:05:00","PE","19700","Buy","130","339.15","309.15","","-3900.00"
"646","2023-08-17"," 10:15:00","2023-08-17"," 15:15:00","","","","","","","12.49","-3900.00"
"646.1","2023-08-17"," 11:17:00","2023-08-17"," 14:55:00","PE","19750","Buy","130","387.55","357.55","","-3900.00"
"647","2023-08-18"," 10:15:00","2023-08-18"," 15:15:00","","","","","","","12.35","-3900.00"
"647.1","2023-08-18"," 11:30:00","2023-08-18"," 13:13:00","CE","18950","Buy","130","357.85","327.85","","-3900.00"
"648","2023-08-21"," 10:15:00","2023-08-21"," 15:15:00","","","","","","","12.41","4095.00"
"648.1","2023-08-21"," 11:25:00","2023-08-21"," 15:15:00","CE","18950","Buy","130","404.40","435.90","","4095.00"
"649","2023-08-22"," 10:15:00","2023-08-22"," 15:15:00","","","","","","","11.97","-3087.50"
"649.1","2023-08-22"," 11:41:00","2023-08-22"," 14:52:00","CE","19050","Buy","130","355.00","325.00","","-3900.00"
"649.2","2023-08-22"," 14:04:00","2023-08-22"," 15:15:00","PE","19750","Buy","130","372.75","379.00","","812.50"
"650","2023-08-23"," 10:15:00","2023-08-23"," 15:15:00","","","","","","","11.73","4621.50"
"650.1","2023-08-23"," 11:22:00","2023-08-23"," 15:15:00","CE","19000","Buy","130","396.20","431.75","","4621.50"
"651","2023-08-24"," 10:15:00","2023-08-24"," 15:15:00","","","","","","","11.55","10666.50"
"651.1","2023-08-24"," 11:16:00","2023-08-24"," 15:15:00","PE","19900","Buy","130","425.80","507.85","","10666.50"
"652","2023-08-25"," 10:15:00","2023-08-25"," 15:15:00","","","","","","","11.74","-3900.00"
"652.1","2023-08-25"," 11:25:00","2023-08-25"," 14:16:00","CE","18950","Buy","130","356.85","326.85","","-3900.00"
"653","2023-08-28"," 10:15:00","2023-08-28"," 15:15:00","","","","","","","12.38","-1651.00"
"653.1","2023-08-28"," 11:18:00","2023-08-28"," 15:15:00","CE","18950","Buy","130","386.20","373.50","","-1651.00"
"654","2023-08-29"," 10:15:00","2023-08-29"," 15:15:00","","","","","","","12.31","-7189.00"
"654.1","2023-08-29"," 12:08:00","2023-08-29"," 14:29:00","CE","19000","Buy","130","341.10","311.10","","-3900.00"
"654.2","2023-08-29"," 14:24:00","2023-08-29"," 15:15:00","PE","19700","Buy","130","386.70","361.40","","-3289.00"
"655","2023-08-30"," 10:15:00","2023-08-30"," 15:15:00","","","","","","","11.78","6597.50"
"655.1","2023-08-30"," 11:17:00","2023-08-30"," 14:02:00","CE","19100","Buy","130","336.70","306.70","","-3900.00"
"655.2","2023-08-30"," 12:51:00","2023-08-30"," 15:15:00","PE","19800","Buy","130","384.30","465.05","","10497.50"
"656","2023-08-31"," 10:15:00","2023-08-31"," 15:15:00","","","","","","","11.83","3243.50"
"656.1","2023-08-31"," 12:02:00","2023-08-31"," 15:15:00","PE","19700","Buy","130","412.85","437.80","","3243.50"
"657","2023-09-01"," 10:15:00","2023-09-01"," 15:15:00","","","","","","","11.76","9951.50"
"657.1","2023-09-01"," 12:36:00","2023-09-01"," 15:15:00","CE","19000","Buy","130","373.30","449.85","","9951.50"
"658","2023-09-04"," 10:15:00","2023-09-04"," 15:15:00","","","","","","","11.29","7104.50"
"658.1","2023-09-04"," 11:15:00","2023-09-04"," 15:15:00","CE","19100","Buy","130","387.40","442.05","","7104.50"
"659","2023-09-05"," 10:15:00","2023-09-05"," 14:26:00","","","","","","","11.07","-7923.50"
"659.1","2023-09-05"," 11:21:00","2023-09-05"," 12:34:00","CE","19200","Buy","130","382.00","351.05","","-4023.50"
"659.2","2023-09-05"," 12:32:00","2023-09-05"," 14:26:00","PE","19900","Buy","130","349.70","319.70","","-3900.00"
"660","2023-09-06"," 10:15:00","2023-09-06"," 15:15:00","","","","","","","10.86","-1508.00"
"660.1","2023-09-06"," 15:03:00","2023-09-06"," 15:15:00","CE","19200","Buy","130","377.90","396.30","","2392.00"
"660.2","2023-09-06"," 11:25:00","2023-09-06"," 15:08:00","PE","19900","Buy","130","345.00","315.00","","-3900.00"
"661","2023-09-07"," 10:15:00","2023-09-07"," 15:15:00","","","","","","","10.76","-3900.00"
"661.1","2023-09-07"," 11:16:00","2023-09-07"," 11:40:00","CE","19250","Buy","130","382.00","352.00","","-3900.00"
"662","2023-09-08"," 10:15:00","2023-09-08"," 15:15:00","","","","","","","10.63","3867.50"
"662.1","2023-09-08"," 11:34:00","2023-09-08"," 15:15:00","CE","19450","Buy","130","355.95","385.70","","3867.50"
"663","2023-09-11"," 10:15:00","2023-09-11"," 15:15:00","","","","","","","11.30","4127.50"
"663.1","2023-09-11"," 11:18:00","2023-09-11"," 15:15:00","CE","19600","Buy","130","364.20","395.95","","4127.50"
"664","2023-09-12"," 10:15:00","2023-09-12"," 15:15:00","","","","","","","11.76","-3900.00"
"664.1","2023-09-12"," 11:21:00","2023-09-12"," 12:33:00","CE","19650","Buy","130","378.00","348.00","","-3900.00"
"665","2023-09-13"," 10:15:00","2023-09-13"," 15:15:00","","","","","","","11.77","5102.50"
"665.1","2023-09-13"," 11:25:00","2023-09-13"," 15:15:00","CE","19650","Buy","130","383.10","422.35","","5102.50"
"666","2023-09-14"," 10:15:00","2023-09-14"," 15:15:00","","","","","","","11.93","-3900.00"
"666.1","2023-09-14"," 12:31:00","2023-09-14"," 13:09:00","PE","20450","Buy","130","416.40","386.40","","-3900.00"
"667","2023-09-15"," 10:15:00","2023-09-15"," 14:14:00","","","","","","","11.13","-7800.00"
"667.1","2023-09-15"," 11:25:00","2023-09-15"," 12:35:00","CE","19850","Buy","130","382.35","352.35","","-3900.00"
"667.2","2023-09-15"," 12:35:00","2023-09-15"," 14:14:00","PE","20550","Buy","130","364.60","334.60","","-3900.00"
"668","2023-09-18"," 10:15:00","2023-09-18"," 15:15:00","","","","","","","11.29","1105.00"
"668.1","2023-09-18"," 11:21:00","2023-09-18"," 13:49:00","CE","19850","Buy","130","352.90","322.90","","-3900.00"
"668.2","2023-09-18"," 12:52:00","2023-09-18"," 15:15:00","PE","20550","Buy","130","372.10","410.60","","5005.00"
"669","2023-09-20"," 10:15:00","2023-09-20"," 15:15:00","","","","","","","11.22","6318.00"
"669.1","2023-09-20"," 11:37:00","2023-09-20"," 15:15:00","PE","20300","Buy","130","337.20","385.80","","6318.00"
"670","2023-09-21"," 10:15:00","2023-09-21"," 13:22:00","","","","","","","11.07","-7800.00"
"670.1","2023-09-21"," 11:16:00","2023-09-21"," 11:42:00","CE","19350","Buy","130","411.90","381.90","","-3900.00"
"670.2","2023-09-21"," 12:04:00","2023-09-21"," 13:22:00","PE","20050","Buy","130","327.60","297.60","","-3900.00"
"671","2023-09-22"," 10:15:00","2023-09-22"," 15:15:00","","","","","","","10.98","-2762.50"
"671.1","2023-09-22"," 12:00:00","2023-09-22"," 12:58:00","CE","19400","Buy","130","420.30","390.30","","-3900.00"
"671.2","2023-09-22"," 15:01:00","2023-09-22"," 15:15:00","PE","20050","Buy","130","346.25","355.00","","1137.50"
"672","2023-09-25"," 10:15:00","2023-09-25"," 14:10:00","","","","","","","11.02","-7800.00"
"672.1","2023-09-25"," 11:57:00","2023-09-25"," 14:10:00","CE","19300","Buy","130","392.20","362.20","","-3900.00"
"672.2","2023-09-25"," 11:19:00","2023-09-25"," 11:56:00","PE","20000","Buy","130","359.55","329.55","","-3900.00"
"673","2023-09-26"," 10:15:00","2023-09-26"," 15:15:00","","","","","","","11.07","-1280.50"
"673.1","2023-09-26"," 11:54:00","2023-09-26"," 15:15:00","PE","20050","Buy","130","384.15","374.30","","-1280.50"
"674","2023-09-27"," 10:15:00","2023-09-27"," 15:15:00","","","","","","","11.77","10211.50"
"674.1","2023-09-27"," 11:16:00","2023-09-27"," 15:15:00","CE","19200","Buy","130","432.00","510.55","","10211.50"
"675","2023-09-28"," 10:15:00","2023-09-28"," 15:15:00","","","","","","","11.94","17823.00"
"675.1","2023-09-28"," 11:15:00","2023-09-28"," 15:15:00","PE","20050","Buy","130","402.50","539.60","","17823.00"
"676","2023-09-29"," 10:15:00","2023-09-29"," 15:15:00","","","","","","","11.88","-851.50"
"676.1","2023-09-29"," 11:21:00","2023-09-29"," 15:15:00","CE","19300","Buy","130","355.15","348.60","","-851.50"
"677","2023-10-03"," 10:15:00","2023-10-03"," 15:15:00","","","","","","","12.32","-3900.00"
"677.1","2023-10-03"," 11:25:00","2023-10-03"," 11:49:00","CE","19150","Buy","130","395.00","365.00","","-3900.00"
"678","2023-10-04"," 10:15:00","2023-10-04"," 15:15:00","","","","","","","12.09","-3074.50"
"678.1","2023-10-04"," 15:04:00","2023-10-04"," 15:15:00","CE","19050","Buy","130","393.25","399.60","","825.50"
"678.2","2023-10-04"," 11:48:00","2023-10-04"," 14:28:00","PE","19750","Buy","130","374.50","344.50","","-3900.00"
"679","2023-10-05"," 10:15:00","2023-10-05"," 15:15:00","","","","","","","11.32","-3900.00"
"679.1","2023-10-05"," 11:23:00","2023-10-05"," 11:55:00","CE","19200","Buy","130","381.75","351.75","","-3900.00"
"680","2023-10-06"," 10:15:00","2023-10-06"," 15:15:00","","","","","","","10.67","1553.50"
"680.1","2023-10-06"," 13:33:00","2023-10-06"," 15:15:00","CE","19300","Buy","130","366.80","378.75","","1553.50"
"681","2023-10-09"," 10:15:00","2023-10-09"," 15:15:00","","","","","","","11.29","4257.50"
"681.1","2023-10-09"," 12:18:00","2023-10-09"," 15:15:00","PE","19900","Buy","130","349.25","382.00","","4257.50"
"682","2023-10-10"," 10:15:00","2023-10-10"," 15:15:00","","","","","","","10.90","8677.50"
"682.1","2023-10-10"," 11:21:00","2023-10-10"," 15:15:00","CE","19300","Buy","130","346.00","412.75","","8677.50"
"683","2023-10-11"," 10:15:00","2023-10-11"," 15:15:00","","","","","","","11.13","-955.50"
"683.1","2023-10-11"," 11:16:00","2023-10-11"," 15:15:00","PE","20150","Buy","130","342.45","335.10","","-955.50"
"684","2023-10-12"," 10:15:00","2023-10-12"," 15:15:00","","","","","","","10.86","-3393.00"
"684.1","2023-10-12"," 11:55:00","2023-10-12"," 15:15:00","CE","19450","Buy","130","370.00","347.40","","-2938.00"
"684.2","2023-10-12"," 15:07:00","2023-10-12"," 15:15:00","PE","20150","Buy","130","355.70","352.20","","-455.00"
"685","2023-10-13"," 10:15:00","2023-10-13"," 15:15:00","","","","","","","10.54","4062.50"
"685.1","2023-10-13"," 12:25:00","2023-10-13"," 15:15:00","CE","19350","Buy","130","381.30","412.55","","4062.50"
"686","2023-10-16"," 10:15:00","2023-10-16"," 15:15:00","","","","","","","10.99","-3900.00"
"686.1","2023-10-16"," 11:45:00","2023-10-16"," 13:16:00","CE","19400","Buy","130","392.90","362.90","","-3900.00"
"687","2023-10-17"," 10:15:00","2023-10-17"," 15:15:00","","","","","","","10.68","-2268.50"
"687.1","2023-10-17"," 12:45:00","2023-10-17"," 13:40:00","CE","19500","Buy","130","354.60","324.60","","-3900.00"
"687.2","2023-10-17"," 14:01:00","2023-10-17"," 15:15:00","PE","20200","Buy","130","377.40","389.95","","1631.50"
"688","2023-10-18"," 10:15:00","2023-10-18"," 15:15:00","","","","","","","10.59","5629.00"
"688.1","2023-10-18"," 11:57:00","2023-10-18"," 15:15:00","PE","20200","Buy","130","477.70","521.00","","5629.00"
"689","2023-10-19"," 10:15:00","2023-10-19"," 15:15:00","","","","","","","11.04","3120.00"
"689.1","2023-10-19"," 11:26:00","2023-10-19"," 15:15:00","CE","19250","Buy","130","356.00","380.00","","3120.00"
"690","2023-10-20"," 10:15:00","2023-10-20"," 15:15:00","","","","","","","10.80","-546.00"
"690.1","2023-10-20"," 11:45:00","2023-10-20"," 15:15:00","PE","19900","Buy","130","376.65","372.45","","-546.00"
"691","2023-10-23"," 10:15:00","2023-10-23"," 15:15:00","","","","","","","10.04","22828.00"
"691.1","2023-10-23"," 11:46:00","2023-10-23"," 15:15:00","PE","19800","Buy","130","371.40","547.00","","22828.00"
"692","2023-10-25"," 10:15:00","2023-10-25"," 15:15:00","","","","","","","11.04","16055.00"
