"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"81","2017-05-02"," 11:35:00","2017-05-02"," 14:45:00","","","","","","","11.67","294.00"
"81.1","2017-05-02"," 11:35:00","2017-05-02"," 14:45:00","CE","22000","Buy","60","512.00","543.00","","1860.00"
"81.2","2017-05-02"," 11:35:00","2017-05-02"," 13:19:00","PE","22600","Buy","60","453.90","427.80","","-1566.00"
"82","2017-05-03"," 11:35:00","2017-05-03"," 14:45:00","","","","","","","11.60","408.00"
"82.1","2017-05-03"," 11:35:00","2017-05-03"," 14:45:00","CE","22000","Buy","60","509.20","516.00","","408.00"
"82.2","2017-05-03"," 11:35:00","2017-05-03"," 14:45:00","PE","22700","Buy","60","500.00","500.00","","0.00"
"83","2017-05-04"," 11:35:00","2017-05-04"," 14:45:00","","","","","","","11.55","5103.00"
"83.1","2017-05-04"," 11:35:00","2017-05-04"," 14:45:00","CE","22200","Buy","60","525.00","640.00","","6900.00"
"83.2","2017-05-04"," 11:35:00","2017-05-04"," 11:53:00","PE","23000","Buy","60","521.00","491.05","","-1797.00"
"84","2017-05-05"," 11:35:00","2017-05-05"," 14:45:00","","","","","","","11.78","714.00"
"84.1","2017-05-05"," 11:35:00","2017-05-05"," 11:52:00","CE","22400","Buy","60","515.35","485.70","","-1779.00"
"84.2","2017-05-05"," 11:35:00","2017-05-05"," 14:45:00","PE","23100","Buy","60","505.00","546.55","","2493.00"
"85","2017-05-08"," 11:35:00","2017-05-08"," 14:45:00","","","","","","","11.76","420.00"
"85.1","2017-05-08"," 11:35:00","2017-05-08"," 14:45:00","CE","22500","Buy","60","459.15","456.45","","-162.00"
"85.2","2017-05-08"," 11:35:00","2017-05-08"," 14:45:00","PE","23200","Buy","60","494.30","504.00","","582.00"
"86","2017-05-09"," 11:35:00","2017-05-09"," 14:45:00","","","","","","","11.31","-1644.00"
"86.1","2017-05-09"," 11:35:00","2017-05-09"," 14:45:00","CE","22400","Buy","60","495.40","495.00","","-24.00"
"86.2","2017-05-09"," 11:35:00","2017-05-09"," 13:25:00","PE","23100","Buy","60","470.00","443.00","","-1620.00"
"87","2017-05-10"," 11:35:00","2017-05-10"," 14:45:00","","","","","","","10.93","-654.00"
"87.1","2017-05-10"," 11:35:00","2017-05-10"," 14:20:00","CE","22500","Buy","60","482.00","454.30","","-1662.00"
"87.2","2017-05-10"," 11:35:00","2017-05-10"," 14:45:00","PE","23200","Buy","60","440.00","456.80","","1008.00"
"88","2017-05-11"," 11:35:00","2017-05-11"," 14:45:00","","","","","","","10.49","453.00"
"88.1","2017-05-11"," 11:35:00","2017-05-11"," 13:25:00","CE","22500","Buy","60","529.15","498.70","","-1827.00"
"88.2","2017-05-11"," 11:35:00","2017-05-11"," 14:45:00","PE","23500","Buy","60","578.00","616.00","","2280.00"
"89","2017-05-12"," 11:35:00","2017-05-12"," 14:45:00","","","","","","","10.54","3486.00"
"89.1","2017-05-12"," 11:35:00","2017-05-12"," 12:47:00","CE","22300","Buy","60","524.65","490.00","","-2079.00"
"89.2","2017-05-12"," 11:35:00","2017-05-12"," 14:45:00","PE","23200","Buy","60","502.40","595.15","","5565.00"
"90","2017-05-15"," 11:35:00","2017-05-15"," 14:45:00","","","","","","","10.59","-1740.00"
"90.1","2017-05-15"," 11:35:00","2017-05-15"," 14:29:00","CE","22400","Buy","60","504.40","475.40","","-1740.00"
"90.2","2017-05-15"," 11:35:00","2017-05-15"," 14:45:00","PE","23300","Buy","60","493.00","493.00","","0.00"
"91","2017-05-16"," 11:35:00","2017-05-16"," 14:45:00","","","","","","","10.96","7560.00"
"91.1","2017-05-16"," 11:35:00","2017-05-16"," 14:45:00","CE","22300","Buy","60","536.00","662.00","","7560.00"
"91.2","2017-05-16"," 11:35:00","2017-05-16"," 14:45:00","PE","23300","Buy","60","525.00","525.00","","0.00"
"92","2017-05-17"," 11:35:00","2017-05-17"," 14:45:00","","","","","","","10.54","-1593.00"
"92.1","2017-05-17"," 11:35:00","2017-05-17"," 12:34:00","CE","22400","Buy","60","543.00","511.80","","-1872.00"
"92.2","2017-05-17"," 11:35:00","2017-05-17"," 14:45:00","PE","23400","Buy","60","505.30","509.95","","279.00"
"93","2017-05-18"," 11:35:00","2017-05-18"," 14:35:00","","","","","","","11.60","-3300.00"
"93.1","2017-05-18"," 11:35:00","2017-05-18"," 14:35:00","CE","22300","Buy","60","504.95","475.90","","-1743.00"
"93.2","2017-05-18"," 11:35:00","2017-05-18"," 12:44:00","PE","23200","Buy","60","451.10","425.15","","-1557.00"
"94","2017-05-19"," 11:35:00","2017-05-19"," 14:45:00","","","","","","","11.45","3006.00"
"94.1","2017-05-19"," 11:35:00","2017-05-19"," 11:46:00","CE","22300","Buy","60","520.00","490.10","","-1794.00"
"94.2","2017-05-19"," 11:35:00","2017-05-19"," 14:45:00","PE","23300","Buy","60","460.00","540.00","","4800.00"
"95","2017-05-22"," 11:35:00","2017-05-22"," 14:45:00","","","","","","","11.27","-1674.00"
"95.1","2017-05-22"," 11:35:00","2017-05-22"," 13:14:00","CE","22300","Buy","60","485.00","457.10","","-1674.00"
"95.2","2017-05-22"," 11:35:00","2017-05-22"," 14:45:00","PE","23400","Buy","60","516.65","516.65","","0.00"
"96","2017-05-23"," 11:35:00","2017-05-23"," 12:43:00","","","","","","","11.69","-3567.00"
"96.1","2017-05-23"," 11:35:00","2017-05-23"," 12:09:00","CE","22100","Buy","60","509.05","479.80","","-1755.00"
"96.2","2017-05-23"," 11:35:00","2017-05-23"," 12:43:00","PE","23100","Buy","60","525.00","494.80","","-1812.00"
"97","2017-05-24"," 11:35:00","2017-05-24"," 14:45:00","","","","","","","11.23","5523.00"
"97.1","2017-05-24"," 11:35:00","2017-05-24"," 13:09:00","CE","22100","Buy","60","482.15","454.45","","-1662.00"
"97.2","2017-05-24"," 11:35:00","2017-05-24"," 14:45:00","PE","23100","Buy","60","480.55","600.30","","7185.00"
"98","2017-05-25"," 11:35:00","2017-05-25"," 14:45:00","","","","","","","10.72","22257.00"
"98.1","2017-05-25"," 11:35:00","2017-05-25"," 14:45:00","CE","22200","Buy","60","466.05","865.00","","23937.00"
"98.2","2017-05-25"," 11:35:00","2017-05-25"," 13:09:00","PE","23200","Buy","60","487.00","459.00","","-1680.00"
"99","2017-05-26"," 11:35:00","2017-05-26"," 14:45:00","","","","","","","10.94","5514.00"
"99.1","2017-05-26"," 11:35:00","2017-05-26"," 14:45:00","CE","22900","Buy","60","488.00","610.00","","7320.00"
"99.2","2017-05-26"," 11:35:00","2017-05-26"," 12:35:00","PE","23400","Buy","60","523.75","493.65","","-1806.00"
"100","2017-05-29"," 11:35:00","2017-05-29"," 14:45:00","","","","","","","11.63","-1140.00"
"100.1","2017-05-29"," 11:35:00","2017-05-29"," 14:45:00","CE","23000","Buy","60","469.50","478.00","","510.00"
"100.2","2017-05-29"," 11:35:00","2017-05-29"," 12:36:00","PE","23400","Buy","60","478.20","450.70","","-1650.00"
"101","2017-05-30"," 11:35:00","2017-05-30"," 14:45:00","","","","","","","11.87","-2448.00"
"101.1","2017-05-30"," 11:35:00","2017-05-30"," 12:32:00","CE","23000","Buy","60","497.15","468.55","","-1716.00"
"101.2","2017-05-30"," 11:35:00","2017-05-30"," 14:45:00","PE","23500","Buy","60","505.70","493.50","","-732.00"
"102","2017-05-31"," 11:35:00","2017-05-31"," 14:45:00","","","","","","","11.99","1608.00"
"102.1","2017-05-31"," 11:35:00","2017-05-31"," 14:45:00","CE","23000","Buy","60","474.00","530.00","","3360.00"
"102.2","2017-05-31"," 11:35:00","2017-05-31"," 12:53:00","PE","23500","Buy","60","508.00","478.80","","-1752.00"
"103","2017-06-01"," 11:35:00","2017-06-01"," 13:44:00","","","","","","","11.59","-3501.00"
"103.1","2017-06-01"," 11:35:00","2017-06-01"," 12:31:00","CE","23000","Buy","60","500.00","471.25","","-1725.00"
"103.2","2017-06-01"," 11:35:00","2017-06-01"," 13:44:00","PE","23600","Buy","60","515.10","485.50","","-1776.00"
"104","2017-06-02"," 11:35:00","2017-06-02"," 14:45:00","","","","","","","11.06","-441.00"
"104.1","2017-06-02"," 11:35:00","2017-06-02"," 14:45:00","CE","23000","Buy","60","517.15","537.00","","1191.00"
"104.2","2017-06-02"," 11:35:00","2017-06-02"," 12:52:00","PE","23600","Buy","60","473.00","445.80","","-1632.00"
"105","2017-06-05"," 11:35:00","2017-06-05"," 14:45:00","","","","","","","10.87","312.00"
"105.1","2017-06-05"," 11:35:00","2017-06-05"," 14:45:00","CE","23100","Buy","60","467.50","501.20","","2022.00"
"105.2","2017-06-05"," 11:35:00","2017-06-05"," 12:10:00","PE","23700","Buy","60","495.90","467.40","","-1710.00"
"106","2017-06-06"," 11:35:00","2017-06-06"," 14:45:00","","","","","","","11.15","-1200.00"
"106.1","2017-06-06"," 11:35:00","2017-06-06"," 14:45:00","CE","23100","Buy","60","485.45","486.15","","42.00"
"106.2","2017-06-06"," 11:35:00","2017-06-06"," 14:45:00","PE","23800","Buy","60","527.45","506.75","","-1242.00"
"107","2017-06-07"," 11:35:00","2017-06-07"," 14:45:00","","","","","","","10.94","1017.00"
"107.1","2017-06-07"," 11:35:00","2017-06-07"," 14:28:00","CE","23100","Buy","60","526.70","496.40","","-1818.00"
"107.2","2017-06-07"," 11:35:00","2017-06-07"," 14:45:00","PE","23900","Buy","60","497.55","544.80","","2835.00"
"108","2017-06-08"," 11:35:00","2017-06-08"," 14:45:00","","","","","","","10.92","-111.00"
"108.1","2017-06-08"," 11:35:00","2017-06-08"," 14:35:00","CE","23200","Buy","60","530.00","499.50","","-1830.00"
"108.2","2017-06-08"," 11:35:00","2017-06-08"," 14:45:00","PE","24000","Buy","60","481.35","510.00","","1719.00"
"109","2017-06-09"," 11:35:00","2017-06-09"," 14:45:00","","","","","","","10.89","1860.00"
"109.1","2017-06-09"," 11:35:00","2017-06-09"," 14:45:00","CE","23100","Buy","60","519.00","577.00","","3480.00"
"109.2","2017-06-09"," 11:35:00","2017-06-09"," 13:20:00","PE","23900","Buy","60","470.00","443.00","","-1620.00"
"110","2017-06-12"," 11:35:00","2017-06-12"," 14:45:00","","","","","","","11.40","3612.00"
"110.1","2017-06-12"," 11:35:00","2017-06-12"," 13:07:00","CE","23200","Buy","60","465.40","438.65","","-1605.00"
"110.2","2017-06-12"," 11:35:00","2017-06-12"," 14:45:00","PE","24000","Buy","60","513.05","600.00","","5217.00"
"111","2017-06-13"," 11:35:00","2017-06-13"," 14:45:00","","","","","","","11.11","2028.00"
"111.1","2017-06-13"," 11:35:00","2017-06-13"," 14:40:00","CE","23100","Buy","60","513.50","483.95","","-1773.00"
"111.2","2017-06-13"," 11:35:00","2017-06-13"," 14:45:00","PE","24000","Buy","60","522.05","585.40","","3801.00"
"112","2017-06-14"," 11:35:00","2017-06-14"," 14:45:00","","","","","","","11.53","4488.00"
"112.1","2017-06-14"," 11:35:00","2017-06-14"," 14:45:00","CE","23000","Buy","60","494.60","597.50","","6174.00"
"112.2","2017-06-14"," 11:35:00","2017-06-14"," 12:57:00","PE","23800","Buy","60","489.00","460.90","","-1686.00"
"113","2017-06-15"," 11:35:00","2017-06-15"," 14:45:00","","","","","","","11.05","-897.00"
"113.1","2017-06-15"," 11:35:00","2017-06-15"," 12:16:00","CE","23000","Buy","60","498.95","470.25","","-1722.00"
"113.2","2017-06-15"," 11:35:00","2017-06-15"," 14:45:00","PE","23800","Buy","60","451.65","465.40","","825.00"
"114","2017-06-16"," 11:35:00","2017-06-16"," 14:45:00","","","","","","","11.05","390.00"
"114.1","2017-06-16"," 11:35:00","2017-06-16"," 14:33:00","CE","23000","Buy","60","492.85","464.50","","-1701.00"
"114.2","2017-06-16"," 11:35:00","2017-06-16"," 14:45:00","PE","23900","Buy","60","476.00","510.85","","2091.00"
"115","2017-06-19"," 11:35:00","2017-06-19"," 14:45:00","","","","","","","10.76","8604.00"
"115.1","2017-06-19"," 11:35:00","2017-06-19"," 14:45:00","CE","23100","Buy","60","494.70","664.55","","10191.00"
"115.2","2017-06-19"," 11:35:00","2017-06-19"," 12:53:00","PE","24000","Buy","60","460.00","433.55","","-1587.00"
"116","2017-06-20"," 11:35:00","2017-06-20"," 14:45:00","","","","","","","10.74","-2859.00"
"116.1","2017-06-20"," 11:35:00","2017-06-20"," 12:54:00","CE","23300","Buy","60","470.55","443.50","","-1623.00"
"116.2","2017-06-20"," 11:35:00","2017-06-20"," 14:45:00","PE","24200","Buy","60","506.45","485.85","","-1236.00"
"117","2017-06-21"," 11:35:00","2017-06-21"," 14:14:00","","","","","","","10.84","-2913.00"
"117.1","2017-06-21"," 11:35:00","2017-06-21"," 13:29:00","CE","23200","Buy","60","480.00","452.40","","-1656.00"
"117.2","2017-06-21"," 11:35:00","2017-06-21"," 14:14:00","PE","24000","Buy","60","364.00","343.05","","-1257.00"
"118","2017-06-22"," 11:35:00","2017-06-22"," 12:02:00","","","","","","","10.66","-3174.00"
"118.1","2017-06-22"," 11:35:00","2017-06-22"," 12:02:00","CE","23400","Buy","60","494.85","466.40","","-1707.00"
"118.2","2017-06-22"," 11:35:00","2017-06-22"," 11:36:00","PE","24200","Buy","60","425.30","400.85","","-1467.00"
"119","2017-06-23"," 11:35:00","2017-06-23"," 14:45:00","","","","","","","11.72","-2703.00"
"119.1","2017-06-23"," 11:35:00","2017-06-23"," 11:47:00","CE","23100","Buy","60","483.05","455.25","","-1668.00"
"119.2","2017-06-23"," 11:35:00","2017-06-23"," 14:45:00","PE","24100","Buy","60","516.35","499.10","","-1035.00"
"120","2017-06-27"," 11:35:00","2017-06-27"," 14:45:00","","","","","","","12.45","12789.00"
"120.1","2017-06-27"," 11:35:00","2017-06-27"," 13:15:00","CE","22800","Buy","60","530.00","499.50","","-1830.00"
"120.2","2017-06-27"," 11:35:00","2017-06-27"," 14:45:00","PE","23900","Buy","60","529.45","773.10","","14619.00"
"121","2017-06-28"," 11:35:00","2017-06-28"," 12:50:00","","","","","","","12.09","-3408.00"
"121.1","2017-06-28"," 11:35:00","2017-06-28"," 12:50:00","CE","22700","Buy","60","537.75","506.85","","-1854.00"
"121.2","2017-06-28"," 11:35:00","2017-06-28"," 12:00:00","PE","23700","Buy","60","450.00","424.10","","-1554.00"
"122","2017-06-29"," 11:35:00","2017-06-29"," 14:45:00","","","","","","","11.26","9660.00"
"122.1","2017-06-29"," 11:35:00","2017-06-29"," 12:31:00","CE","22900","Buy","60","490.00","461.80","","-1692.00"
"122.2","2017-06-29"," 11:35:00","2017-06-29"," 14:45:00","PE","23900","Buy","60","495.00","684.20","","11352.00"
"123","2017-06-30"," 11:35:00","2017-06-30"," 14:45:00","","","","","","","11.76","-1761.00"
"123.1","2017-06-30"," 11:35:00","2017-06-30"," 14:45:00","CE","22800","Buy","60","527.30","527.30","","0.00"
"123.2","2017-06-30"," 11:35:00","2017-06-30"," 12:19:00","PE","23400","Buy","60","510.85","481.50","","-1761.00"
"124","2017-07-03"," 11:35:00","2017-07-03"," 14:45:00","","","","","","","11.21","-1353.00"
"124.1","2017-07-03"," 11:35:00","2017-07-03"," 11:54:00","CE","23000","Buy","60","520.40","490.50","","-1794.00"
"124.2","2017-07-03"," 11:35:00","2017-07-03"," 14:45:00","PE","23700","Buy","60","530.00","537.35","","441.00"
"125","2017-07-04"," 11:35:00","2017-07-04"," 12:48:00","","","","","","","11.48","-3165.00"
"125.1","2017-07-04"," 11:35:00","2017-07-04"," 12:18:00","CE","23000","Buy","60","444.00","418.45","","-1533.00"
"125.2","2017-07-04"," 11:35:00","2017-07-04"," 12:48:00","PE","23500","Buy","60","473.10","445.90","","-1632.00"
"126","2017-07-05"," 11:35:00","2017-07-05"," 14:45:00","","","","","","","11.20","-1911.00"
"126.1","2017-07-05"," 11:35:00","2017-07-05"," 12:22:00","CE","23000","Buy","60","526.10","495.85","","-1815.00"
"126.2","2017-07-05"," 11:35:00","2017-07-05"," 14:45:00","PE","23700","Buy","60","464.60","463.00","","-96.00"
"127","2017-07-06"," 11:35:00","2017-07-06"," 14:45:00","","","","","","","11.01","9.00"
"127.1","2017-07-06"," 11:35:00","2017-07-06"," 14:45:00","CE","23200","Buy","60","472.60","481.30","","522.00"
"127.2","2017-07-06"," 11:35:00","2017-07-06"," 14:45:00","PE","23900","Buy","60","492.60","484.05","","-513.00"
"128","2017-07-07"," 11:35:00","2017-07-07"," 14:45:00","","","","","","","10.93","1320.00"
"128.1","2017-07-07"," 11:35:00","2017-07-07"," 14:45:00","CE","23100","Buy","60","489.95","511.95","","1320.00"
"128.2","2017-07-07"," 11:35:00","2017-07-07"," 14:45:00","PE","23900","Buy","60","505.00","505.00","","0.00"
"129","2017-07-10"," 11:35:00","2017-07-10"," 14:45:00","","","","","","","10.94","4302.00"
"129.1","2017-07-10"," 11:35:00","2017-07-10"," 14:45:00","CE","23200","Buy","60","490.75","592.05","","6078.00"
"129.2","2017-07-10"," 11:35:00","2017-07-10"," 13:18:00","PE","24000","Buy","60","515.00","485.40","","-1776.00"
"130","2017-07-11"," 11:35:00","2017-07-11"," 14:45:00","","","","","","","10.92","-2280.00"
"130.1","2017-07-11"," 11:35:00","2017-07-11"," 14:06:00","CE","23300","Buy","60","510.00","472.00","","-2280.00"
"130.2","2017-07-11"," 11:35:00","2017-07-11"," 14:45:00","PE","24200","Buy","60","542.50","542.50","","0.00"
"131","2017-07-12"," 11:35:00","2017-07-12"," 14:45:00","","","","","","","11.16","546.00"
"131.1","2017-07-12"," 11:35:00","2017-07-12"," 14:45:00","CE","23200","Buy","60","492.05","528.60","","2193.00"
"131.2","2017-07-12"," 11:35:00","2017-07-12"," 13:09:00","PE","24000","Buy","60","477.00","449.55","","-1647.00"
"132","2017-07-13"," 11:35:00","2017-07-13"," 14:45:00","","","","","","","11.13","-108.00"
"132.1","2017-07-13"," 11:35:00","2017-07-13"," 14:45:00","CE","23500","Buy","60","471.80","470.00","","-108.00"
"132.2","2017-07-13"," 11:35:00","2017-07-13"," 14:45:00","PE","24300","Buy","60","465.00","465.00","","0.00"
"133","2017-07-14"," 11:35:00","2017-07-14"," 14:45:00","","","","","","","11.33","3759.00"
"133.1","2017-07-14"," 11:35:00","2017-07-14"," 14:45:00","CE","23400","Buy","60","509.05","600.35","","5478.00"
"133.2","2017-07-14"," 11:35:00","2017-07-14"," 12:00:00","PE","24300","Buy","60","497.85","469.20","","-1719.00"
"134","2017-07-17"," 11:35:00","2017-07-17"," 14:45:00","","","","","","","11.45","816.00"
"134.1","2017-07-17"," 11:35:00","2017-07-17"," 14:45:00","CE","23600","Buy","60","457.00","470.60","","816.00"
"134.2","2017-07-17"," 11:35:00","2017-07-17"," 14:45:00","PE","24400","Buy","60","465.00","465.00","","0.00"
"135","2017-07-18"," 11:35:00","2017-07-18"," 14:45:00","","","","","","","11.38","-1620.00"
"135.1","2017-07-18"," 11:35:00","2017-07-18"," 14:40:00","CE","23700","Buy","60","470.00","443.00","","-1620.00"
"135.2","2017-07-18"," 11:35:00","2017-07-18"," 14:45:00","PE","24700","Buy","60","503.55","503.55","","0.00"
"136","2017-07-19"," 11:35:00","2017-07-19"," 14:45:00","","","","","","","11.34","2988.00"
"136.1","2017-07-19"," 11:35:00","2017-07-19"," 14:45:00","CE","23700","Buy","60","480.20","530.00","","2988.00"
"136.2","2017-07-19"," 11:35:00","2017-07-19"," 14:45:00","PE","24700","Buy","60","584.20","584.20","","0.00"
"137","2017-07-20"," 11:35:00","2017-07-20"," 14:45:00","","","","","","","11.39","183.00"
"137.1","2017-07-20"," 11:35:00","2017-07-20"," 12:23:00","CE","23800","Buy","60","502.00","473.15","","-1731.00"
"137.2","2017-07-20"," 11:35:00","2017-07-20"," 14:45:00","PE","24800","Buy","60","558.10","590.00","","1914.00"
"138","2017-07-21"," 11:35:00","2017-07-21"," 14:45:00","","","","","","","11.03","3981.00"
"138.1","2017-07-21"," 11:35:00","2017-07-21"," 12:00:00","CE","23700","Buy","60","546.00","514.60","","-1884.00"
"138.2","2017-07-21"," 11:35:00","2017-07-21"," 14:45:00","PE","24800","Buy","60","557.80","655.55","","5865.00"
"139","2017-07-24"," 11:35:00","2017-07-24"," 14:45:00","","","","","","","11.16","1620.00"
"139.1","2017-07-24"," 11:35:00","2017-07-24"," 14:45:00","CE","23900","Buy","60","465.00","492.00","","1620.00"
"139.2","2017-07-24"," 11:35:00","2017-07-24"," 14:45:00","PE","24800","Buy","60","426.40","426.40","","0.00"
"140","2017-07-25"," 11:35:00","2017-07-25"," 14:45:00","","","","","","","10.83","-417.00"
"140.1","2017-07-25"," 11:35:00","2017-07-25"," 14:45:00","CE","24000","Buy","60","490.95","511.00","","1203.00"
"140.2","2017-07-25"," 11:35:00","2017-07-25"," 14:45:00","PE","25000","Buy","60","502.00","475.00","","-1620.00"
"141","2017-07-26"," 11:35:00","2017-07-26"," 13:33:00","","","","","","","11.37","-3087.00"
"141.1","2017-07-26"," 11:35:00","2017-07-26"," 13:33:00","CE","24100","Buy","60","459.05","432.65","","-1584.00"
"141.2","2017-07-26"," 11:35:00","2017-07-26"," 12:39:00","PE","25000","Buy","60","435.90","410.85","","-1503.00"
"142","2017-07-27"," 11:35:00","2017-07-27"," 12:28:00","","","","","","","10.97","-3018.00"
"142.1","2017-07-27"," 11:35:00","2017-07-27"," 12:28:00","CE","24500","Buy","60","474.00","446.75","","-1635.00"
"142.2","2017-07-27"," 11:35:00","2017-07-27"," 11:37:00","PE","25300","Buy","60","401.00","377.95","","-1383.00"
